"Reporting starts","Reporting ends","Campaign name","Campaign delivery",Results,"Result indicator","Cost per results","Ad set budget","Ad set budget type","Amount spent (INR)",Impressions,Reach,Ends,"Attribution setting","CPM (cost per 1,000 impressions) (INR)","Cost per ThruPlay (INR)",ThruPlays,"Instagram follows","Video plays at 75%","Video plays","Video plays at 50%","Video plays at 100%","Unique CTR (all)"
2026-05-27,2026-05-27,"Post: ""Made for summer days, yet wrapped in  elegance 🌿✨ """,completed,7661,video_thruplay_watched_actions,0.04297742,300,Daily,329.25,55699,55699,2026-05-28,"7-day click or 1-day view",5.911237,0.042977,7661,0,5130,54671,9634,3125,0.249556
2026-05-27,2026-05-27,"Black Half Saree Dress Campaign",inactive,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-27,2026-05-27,"Lehenga post from Insta",inactive,8503,video_thruplay_watched_actions,0.03520287,"Using ad set budget",0,299.33,61475,56266,Ongoing,"7-day click or 1-day view",4.869134,0.035203,8503,0,7871,60765,11336,5042,0.220382
2026-05-27,2026-05-27,"FB Janviaika Video Campaign_English",inactive,,,,300,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-27,2026-05-27,"Chudidhaar Advantage+ Shopping Campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-27,2026-05-27,"Advantage+ Shopping Campaign March",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-27,2026-05-27,"Model Engagement Video Campaign",inactive,,,,800,Daily,0,0,0,Ongoing,"Multiple attribution settings",0,,,0,,,,,0
2026-05-27,2026-05-27,"Launch Sales campaign",inactive,,,,1000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-26,2026-05-26,"Retargeting Sales campaign",active,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-26,2026-05-26,Anarkali-And-Half-saree-JanviAika_Shopping_Ad_Campaign,active,,,,2000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-26,2026-05-26,"Engagement campaign Janviaika Reels",active,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-26,2026-05-26,"JanviAika_Shopping_Ad_Campaign – Lehenga_And_Long_Gowns",active,,,,1000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-26,2026-05-26,"Hot Campaign for Website Visitors",active,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-26,2026-05-26,JanviAika_Shopping_Ad_Campaign,active,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-26,2026-05-26,"Anarkali Set Whatsapp campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-26,2026-05-26,"Trendy Green Bridal Couture Whatsapp campaign",archived,,,,500,Daily,0,0,0,2026-06-03,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-26,2026-05-26,Dark-Pink-Lehenga-Whatsapp-campaign,archived,,,,500,Daily,0,0,0,2026-06-03,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-26,2026-05-26,"Lehenga Set Whatsapp campaign",inactive,12,actions:onsite_conversion.messaging_conversation_started_7d,24.82833333,500,Daily,297.94,5292,4864,Ongoing,"7-day click or 1-day view",56.300076,4.196338,71,1,69,4968,137,38,0.801809
2026-05-26,2026-05-26,"Red Anarkali Engagement campaign",inactive,9975,video_thruplay_watched_actions,0.03195388,300,Daily,318.74,61238,60204,Ongoing,"7-day click or 1-day view",5.204938,0.031954,9975,0,4558,60364,11169,2306,0.21261
2026-05-26,2026-05-26,"Post: ""Who said lehengas are only for brides? ✨ """,inactive,,,,300,Daily,0,0,0,2026-05-28,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-26,2026-05-26,"Post: ""Made for summer days, yet wrapped in  elegance 🌿✨ """,completed,7651,video_thruplay_watched_actions,0.04231212,300,Daily,323.73,55402,52304,2026-05-28,"7-day click or 1-day view",5.843291,0.042312,7651,1,5010,54323,9601,3035,0.227516
2026-05-26,2026-05-26,"Black Half Saree Dress Campaign",inactive,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-26,2026-05-26,"Lehenga post from Insta",inactive,8962,video_thruplay_watched_actions,0.03393662,"Using ad set budget",0,304.14,64459,58302,Ongoing,"7-day click or 1-day view",4.718348,0.033937,8962,0,8322,63594,12008,5208,0.166375
2026-05-26,2026-05-26,"FB Janviaika Video Campaign_English",inactive,,,,300,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-26,2026-05-26,"Chudidhaar Advantage+ Shopping Campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-26,2026-05-26,"Advantage+ Shopping Campaign March",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-26,2026-05-26,"Model Engagement Video Campaign",inactive,,,,800,Daily,0,0,0,Ongoing,"Multiple attribution settings",0,,,0,,,,,0
2026-05-26,2026-05-26,"Launch Sales campaign",inactive,,,,1000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-25,2026-05-25,"Retargeting Sales campaign",active,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-25,2026-05-25,Anarkali-And-Half-saree-JanviAika_Shopping_Ad_Campaign,active,,,,2000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-25,2026-05-25,"Engagement campaign Janviaika Reels",active,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-25,2026-05-25,"JanviAika_Shopping_Ad_Campaign – Lehenga_And_Long_Gowns",active,,,,1000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-25,2026-05-25,"Hot Campaign for Website Visitors",active,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-25,2026-05-25,JanviAika_Shopping_Ad_Campaign,active,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-25,2026-05-25,"Anarkali Set Whatsapp campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-25,2026-05-25,"Trendy Green Bridal Couture Whatsapp campaign",archived,,,,500,Daily,0,0,0,2026-06-03,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-25,2026-05-25,Dark-Pink-Lehenga-Whatsapp-campaign,archived,,,,500,Daily,0,0,0,2026-06-03,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-25,2026-05-25,"Lehenga Set Whatsapp campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-25,2026-05-25,"Red Anarkali Engagement campaign",inactive,1302,video_thruplay_watched_actions,0.03867127,300,Daily,50.35,10779,10672,Ongoing,"7-day click or 1-day view",4.67112,0.038671,1302,0,570,10612,1444,298,0.103073
2026-05-25,2026-05-25,"Post: ""Who said lehengas are only for brides? ✨ """,inactive,5643,video_thruplay_watched_actions,0.03388623,300,Daily,191.22,32167,32167,2026-05-28,"7-day click or 1-day view",5.944602,0.033886,5643,0,2756,31439,4324,667,0.220723
2026-05-25,2026-05-25,"Post: ""Made for summer days, yet wrapped in  elegance 🌿✨ """,completed,7519,video_thruplay_watched_actions,0.04110387,300,Daily,309.06,58110,54851,2026-05-28,"7-day click or 1-day view",5.318534,0.041104,7519,1,4957,56816,9577,3023,0.231536
2026-05-25,2026-05-25,"Black Half Saree Dress Campaign",inactive,21,actions:onsite_conversion.messaging_conversation_started_7d,18.01761905,"Using ad set budget",0,378.37,4935,4041,Ongoing,"7-day click or 1-day view",76.670719,3.076179,123,1,49,4540,153,26,2.350903
2026-05-25,2026-05-25,"Lehenga post from Insta",inactive,8975,video_thruplay_watched_actions,0.03109972,"Using ad set budget",0,279.12,63968,57683,Ongoing,"7-day click or 1-day view",4.363432,0.0311,8975,0,8276,63175,12016,5095,0.188964
2026-05-25,2026-05-25,"FB Janviaika Video Campaign_English",inactive,,,,300,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-25,2026-05-25,"Chudidhaar Advantage+ Shopping Campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-25,2026-05-25,"Advantage+ Shopping Campaign March",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-25,2026-05-25,"Model Engagement Video Campaign",inactive,,,,800,Daily,0,0,0,Ongoing,"Multiple attribution settings",0,,,0,,,,,0
2026-05-25,2026-05-25,"Launch Sales campaign",inactive,,,,1000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-24,2026-05-24,"Retargeting Sales campaign",active,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-24,2026-05-24,Anarkali-And-Half-saree-JanviAika_Shopping_Ad_Campaign,active,,,,2000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-24,2026-05-24,"Engagement campaign Janviaika Reels",active,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-24,2026-05-24,"JanviAika_Shopping_Ad_Campaign – Lehenga_And_Long_Gowns",active,,,,1000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-24,2026-05-24,"Hot Campaign for Website Visitors",active,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-24,2026-05-24,JanviAika_Shopping_Ad_Campaign,active,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-24,2026-05-24,"Anarkali Set Whatsapp campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-24,2026-05-24,"Trendy Green Bridal Couture Whatsapp campaign",archived,,,,500,Daily,0,0,0,2026-06-03,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-24,2026-05-24,Dark-Pink-Lehenga-Whatsapp-campaign,archived,,,,500,Daily,0,0,0,2026-06-03,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-24,2026-05-24,"Lehenga Set Whatsapp campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-24,2026-05-24,"Red Anarkali Engagement campaign",inactive,,,,300,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-24,2026-05-24,"Post: ""Who said lehengas are only for brides? ✨ """,inactive,7385,video_thruplay_watched_actions,0.03453622,300,Daily,255.05,38865,38865,2026-05-28,"7-day click or 1-day view",6.56246,0.034536,7385,0,3622,38221,5710,822,0.221279
2026-05-24,2026-05-24,"Post: ""Made for summer days, yet wrapped in  elegance 🌿✨ """,completed,5306,video_thruplay_watched_actions,0.04302865,300,Daily,228.31,38779,37641,2026-05-28,"7-day click or 1-day view",5.887465,0.043029,5306,0,3552,38100,6696,2248,0.268324
2026-05-24,2026-05-24,"Black Half Saree Dress Campaign",inactive,31,actions:onsite_conversion.messaging_conversation_started_7d,12.59129032,"Using ad set budget",0,390.33,5659,4312,Ongoing,"7-day click or 1-day view",68.975084,2.351386,166,2,91,5143,219,39,3.409091
2026-05-24,2026-05-24,"Lehenga post from Insta",inactive,6699,video_thruplay_watched_actions,0.03287655,"Using ad set budget",0,220.24,46926,43557,Ongoing,"7-day click or 1-day view",4.693347,0.032877,6699,0,6198,46338,8958,3836,0.211217
2026-05-24,2026-05-24,"FB Janviaika Video Campaign_English",inactive,,,,300,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-24,2026-05-24,"Chudidhaar Advantage+ Shopping Campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-24,2026-05-24,"Advantage+ Shopping Campaign March",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-24,2026-05-24,"Model Engagement Video Campaign",inactive,,,,800,Daily,0,0,0,Ongoing,"Multiple attribution settings",0,,,0,,,,,0
2026-05-24,2026-05-24,"Launch Sales campaign",inactive,,,,1000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-23,2026-05-23,"Retargeting Sales campaign",active,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-23,2026-05-23,Anarkali-And-Half-saree-JanviAika_Shopping_Ad_Campaign,active,,,,2000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-23,2026-05-23,"Engagement campaign Janviaika Reels",active,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-23,2026-05-23,"JanviAika_Shopping_Ad_Campaign – Lehenga_And_Long_Gowns",active,,,,1000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-23,2026-05-23,"Hot Campaign for Website Visitors",active,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-23,2026-05-23,JanviAika_Shopping_Ad_Campaign,active,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-23,2026-05-23,"Anarkali Set Whatsapp campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-23,2026-05-23,"Trendy Green Bridal Couture Whatsapp campaign",archived,,,,500,Daily,0,0,0,2026-06-03,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-23,2026-05-23,Dark-Pink-Lehenga-Whatsapp-campaign,archived,,,,500,Daily,0,0,0,2026-06-03,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-23,2026-05-23,"Lehenga Set Whatsapp campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-23,2026-05-23,"Red Anarkali Engagement campaign",inactive,,,,300,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-23,2026-05-23,"Post: ""Who said lehengas are only for brides? ✨ """,inactive,6096,video_thruplay_watched_actions,0.03632218,300,Daily,221.42,33521,33386,2026-05-28,"7-day click or 1-day view",6.605412,0.036322,6096,0,3137,33063,4741,674,0.215659
2026-05-23,2026-05-23,"Post: ""Made for summer days, yet wrapped in  elegance 🌿✨ """,completed,5604,video_thruplay_watched_actions,0.04171128,300,Daily,233.75,41927,39537,2026-05-28,"7-day click or 1-day view",5.575166,0.041711,5604,1,3677,41406,7214,2189,0.255457
2026-05-23,2026-05-23,"Black Half Saree Dress Campaign",inactive,50,actions:onsite_conversion.messaging_conversation_started_7d,9.2828,"Using ad set budget",0,464.14,8052,6258,Ongoing,"7-day click or 1-day view",57.642822,2.072054,224,1,105,7437,266,43,3.052093
2026-05-23,2026-05-23,"Lehenga post from Insta",inactive,8953,video_thruplay_watched_actions,0.03507204,"Using ad set budget",0,314,62621,59748,Ongoing,"7-day click or 1-day view",5.014292,0.035072,8953,0,8274,61900,12084,5153,0.165696
2026-05-23,2026-05-23,"FB Janviaika Video Campaign_English",inactive,,,,300,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-23,2026-05-23,"Chudidhaar Advantage+ Shopping Campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-23,2026-05-23,"Advantage+ Shopping Campaign March",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-23,2026-05-23,"Model Engagement Video Campaign",inactive,,,,800,Daily,0,0,0,Ongoing,"Multiple attribution settings",0,,,0,,,,,0
2026-05-23,2026-05-23,"Launch Sales campaign",inactive,,,,1000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-22,2026-05-22,"Retargeting Sales campaign",active,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-22,2026-05-22,Anarkali-And-Half-saree-JanviAika_Shopping_Ad_Campaign,active,,,,2000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-22,2026-05-22,"Engagement campaign Janviaika Reels",active,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-22,2026-05-22,"JanviAika_Shopping_Ad_Campaign – Lehenga_And_Long_Gowns",active,,,,1000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-22,2026-05-22,"Hot Campaign for Website Visitors",active,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-22,2026-05-22,JanviAika_Shopping_Ad_Campaign,active,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-22,2026-05-22,"Anarkali Set Whatsapp campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-22,2026-05-22,"Trendy Green Bridal Couture Whatsapp campaign",archived,,,,500,Daily,0,0,0,2026-06-03,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-22,2026-05-22,Dark-Pink-Lehenga-Whatsapp-campaign,archived,,,,500,Daily,0,0,0,2026-06-03,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-22,2026-05-22,"Lehenga Set Whatsapp campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-22,2026-05-22,"Red Anarkali Engagement campaign",inactive,,,,300,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-22,2026-05-22,"Post: ""Who said lehengas are only for brides? ✨ """,inactive,7606,video_thruplay_watched_actions,0.04223245,300,Daily,321.22,44364,44364,2026-05-28,"7-day click or 1-day view",7.240555,0.042232,7606,0,4099,43826,6044,1118,0.214138
2026-05-22,2026-05-22,"Post: ""Made for summer days, yet wrapped in  elegance 🌿✨ """,completed,7176,video_thruplay_watched_actions,0.04286093,300,Daily,307.57,51434,47316,2026-05-28,"7-day click or 1-day view",5.979897,0.042861,7176,0,4586,50789,9153,2802,0.207118
2026-05-22,2026-05-22,"Black Half Saree Dress Campaign",inactive,36,actions:onsite_conversion.messaging_conversation_started_7d,11.55972222,"Using ad set budget",0,416.15,7288,5829,Ongoing,"7-day click or 1-day view",57.100714,2.35113,177,2,74,6785,204,26,2.84783
2026-05-22,2026-05-22,"Lehenga post from Insta",inactive,8946,video_thruplay_watched_actions,0.03313436,"Using ad set budget",0,296.42,63612,58535,Ongoing,"7-day click or 1-day view",4.659813,0.033134,8946,0,8237,62748,12071,5161,0.164004
2026-05-22,2026-05-22,"FB Janviaika Video Campaign_English",inactive,,,,300,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-22,2026-05-22,"Chudidhaar Advantage+ Shopping Campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-22,2026-05-22,"Advantage+ Shopping Campaign March",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-22,2026-05-22,"Model Engagement Video Campaign",inactive,,,,800,Daily,0,0,0,Ongoing,"Multiple attribution settings",0,,,0,,,,,0
2026-05-22,2026-05-22,"Launch Sales campaign",inactive,,,,1000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-21,2026-05-21,"Retargeting Sales campaign",active,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-21,2026-05-21,Anarkali-And-Half-saree-JanviAika_Shopping_Ad_Campaign,active,,,,2000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-21,2026-05-21,"Engagement campaign Janviaika Reels",active,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-21,2026-05-21,"JanviAika_Shopping_Ad_Campaign – Lehenga_And_Long_Gowns",active,,,,1000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-21,2026-05-21,"Hot Campaign for Website Visitors",active,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-21,2026-05-21,JanviAika_Shopping_Ad_Campaign,active,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-05-21,2026-05-21,"Anarkali Set Whatsapp campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-21,2026-05-21,"Trendy Green Bridal Couture Whatsapp campaign",archived,,,,500,Daily,0,0,0,2026-06-03,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-21,2026-05-21,Dark-Pink-Lehenga-Whatsapp-campaign,archived,,,,500,Daily,0,0,0,2026-06-03,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-21,2026-05-21,"Lehenga Set Whatsapp campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-21,2026-05-21,"Red Anarkali Engagement campaign",inactive,,,,300,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-05-21,2026-05-21,"Post: ""Who said lehengas are only for brides? ✨ """,inactive,2154,video_thruplay_watched_actions,0.06378366,300,Daily,137.39,17997,17983,2026-05-28,"7-day click or 1-day view",7.63405,0.063784,2154,0,1174,17722,1722,410,0.189067
2026-05-21,2026-05-21,"Post: ""Made for summer days, yet wrapped in  elegance 🌿✨ """,completed,2232,video_thruplay_watched_actions,0.05951165,300,Daily,132.83,19219,18973,2026-05-28,"7-day click or 1-day view",6.91139,0.059512,2232,0,1423,18899,2910,814,0.137037
2026-05-21,2026-05-21,"Black Half Saree Dress Campaign",inactive,50,actions:onsite_conversion.messaging_conversation_started_7d,7.755,"Using ad set budget",0,387.75,6368,4757,Ongoing,"7-day click or 1-day view",60.890389,2.228448,174,1,76,5925,198,29,3.342443
2026-05-21,2026-05-21,"Lehenga post from Insta",inactive,8812,video_thruplay_watched_actions,0.03321493,"Using ad set budget",0,292.69,62719,55691,Ongoing,"7-day click or 1-day view",4.666688,0.033215,8812,0,8092,61968,11857,5125,0.174175
